Timestamp: 2024-08-29T05:50:11.331Z, Sine: 2.145620239077832, Sawtooth: 0.6883240825948567, Square: 10.0, Triangle: 1.3766481651897133
Timestamp: 2024-08-29T06:07:13.279Z, Sine: 9.549649338830303, Sawtooth: 5.958923644563588, Square: 10.0, Triangle: 8.082152710872824
Timestamp: 2024-08-29T06:07:14.281Z, Sine: 5.956313034207742, Sawtooth: 7.969019478721845, Square: 10.0, Triangle: 4.0619610425563115
Timestamp: 2024-08-29T06:07:15.367Z, Sine: 0.0657275314728534, Sawtooth: 9.97907812629462, Square: 10.0, Triangle: 0.041843747410759524
Timestamp: 2024-08-29T06:07:16.292Z, Sine: -5.849040384966203, Sawtooth: -8.011321607716903, Square: -10.0, Triangle: -3.9773567845661955
Timestamp: 2024-08-29T06:07:17.301Z, Sine: -9.50937963344644, Sawtooth: -6.001220461189291, Square: -10.0, Triangle: -7.997559077621417
Timestamp: 2024-08-29T06:07:18.316Z, Sine: -9.501900053843515, Sawtooth: -3.9911124844725108, Square: -10.0, Triangle: -7.98222496894502
Timestamp: 2024-08-29T06:07:19.312Z, Sine: -5.843259256750573, Sawtooth: -1.98641022302884, Square: -10.0, Triangle: -3.9728204460576793
Timestamp: 2024-08-29T06:07:20.314Z, Sine: 0.06783920552459759, Sawtooth: 0.021594055423577802, Square: 10.0, Triangle: 0.043188110847155604
Timestamp: 2024-08-29T06:07:21.313Z, Sine: 5.950015682340978, Sawtooth: 2.028485771951191, Square: 10.0, Triangle: 4.056971543902382
Timestamp: 2024-08-29T06:07:22.313Z, Sine: 9.542118440261566, Sawtooth: 4.033030180134044, Square: 10.0, Triangle: 8.066060360268086
Timestamp: 2024-08-29T06:07:23.315Z, Sine: 9.472713993644929, Sawtooth: 6.038281892350946, Square: 10.0, Triangle: 7.923436215298109
Timestamp: 2024-08-29T06:07:24.325Z, Sine: 5.7543092380631045, Sawtooth: 8.048343575563353, Square: 10.0, Triangle: 3.903312848873296
Timestamp: 2024-08-29T06:07:25.340Z, Sine: -0.18149192414513235, Sawtooth: -9.942226154267514, Square: -10.0, Triangle: -0.11554769146497376
Timestamp: 2024-08-29T06:07:26.326Z, Sine: -6.034739155270547, Sawtooth: -7.937827456786956, Square: -10.0, Triangle: -4.124345086426092
Timestamp: 2024-08-29T06:07:27.333Z, Sine: -9.57028228434102, Sawtooth: -5.936535736468845, Square: -10.0, Triangle: -8.126928527062312
Timestamp: 2024-08-29T06:07:28.341Z, Sine: -9.436571383333606, Sawtooth: -3.9263936088062126, Square: -10.0, Triangle: -7.852787217612425
Timestamp: 2024-08-29T06:07:29.336Z, Sine: -5.680263381430489, Sawtooth: -1.922928370512223, Square: -10.0, Triangle: -3.8458567410244457
Timestamp: 2024-08-29T06:07:30.339Z, Sine: 0.25307760812976454, Sawtooth: 0.08056570635826317, Square: 10.0, Triangle: 0.16113141271652634
Timestamp: 2024-08-29T06:07:31.343Z, Sine: 6.0877319939937085, Sawtooth: 2.0833805588612866, Square: 10.0, Triangle: 4.166761117722574
Timestamp: 2024-08-29T06:07:32.342Z, Sine: 9.592979424915297, Sawtooth: 4.0887081620689685, Square: 10.0, Triangle: 8.177416324137933
Timestamp: 2024-08-29T06:07:33.378Z, Sine: 9.419601654252418, Sawtooth: 6.089811672729949, Square: 10.0, Triangle: 7.820376654540105
Timestamp: 2024-08-29T06:07:34.353Z, Sine: 5.640725673409447, Sawtooth: 8.092338139468016, Square: 10.0, Triangle: 3.81532372106397
Timestamp: 2024-08-29T06:07:35.350Z, Sine: -0.3157904605142911, Sawtooth: -9.899464060053084, Square: -10.0, Triangle: -0.20107187989383288
Timestamp: 2024-08-29T06:07:36.353Z, Sine: -6.155413000655815, Sawtooth: -7.889374297174089, Square: -10.0, Triangle: -4.221251405651823
Timestamp: 2024-08-29T06:07:37.353Z, Sine: -9.62095566011677, Sawtooth: -5.8792078843944084, Square: -10.0, Triangle: -8.241584231211183
Timestamp: 2024-08-29T06:07:38.375Z, Sine: -9.381134596107799, Sawtooth: -3.8742840212576666, Square: -10.0, Triangle: -7.748568042515333
Timestamp: 2024-08-29T06:07:39.365Z, Sine: -5.530424216094748, Sawtooth: -1.8653326232403407, Square: -10.0, Triangle: -3.730665246480682
Timestamp: 2024-08-29T06:07:40.365Z, Sine: 0.43546851578338736, Sawtooth: 0.13865778070983245, Square: 10.0, Triangle: 0.2773155614196649
Timestamp: 2024-08-29T06:07:41.375Z, Sine: 6.24940370687475, Sawtooth: 2.1487672752464295, Square: 10.0, Triangle: 4.297534550492859
Timestamp: 2024-08-29T06:07:42.378Z, Sine: 9.652932709008482, Sawtooth: 4.158922304377493, Square: 10.0, Triangle: 8.317844608754987
Timestamp: 2024-08-29T06:07:43.374Z, Sine: 9.338378354495418, Sawtooth: 6.164378163359589, Square: 10.0, Triangle: 7.671243673280824
Timestamp: 2024-08-29T06:07:44.388Z, Sine: 5.425683370929565, Sawtooth: 8.174519532112313, Square: 10.0, Triangle: 3.6509609357753767
Timestamp: 2024-08-29T06:07:45.394Z, Sine: -0.5798206412920675, Sawtooth: -9.815333786765612, Square: -10.0, Triangle: -0.3693324264687798
Timestamp: 2024-08-29T06:07:46.394Z, Sine: -6.361575996042291, Sawtooth: -7.805228086778553, Square: -10.0, Triangle: -4.389543826442896
Timestamp: 2024-08-29T06:07:47.476Z, Sine: -9.689220686803651, Sawtooth: -5.795650588087309, Square: -10.0, Triangle: -8.408698823825386
Timestamp: 2024-08-29T06:07:48.401Z, Sine: -9.280997906948818, Sawtooth: -3.7855843514154555, Square: -10.0, Triangle: -7.571168702830911
Timestamp: 2024-08-29T06:07:49.411Z, Sine: -5.2931852239518555, Sawtooth: -1.7755234271129559, Square: -10.0, Triangle: -3.551046854225912
Timestamp: 2024-08-29T06:07:50.412Z, Sine: 0.7361357300573899, Sawtooth: 0.23453142591028112, Square: 10.0, Triangle: 0.4690628518205623
Timestamp: 2024-08-29T06:07:51.428Z, Sine: 6.461451886920914, Sawtooth: 2.2361995655426505, Square: 10.0, Triangle: 4.4723991310853
Timestamp: 2024-08-29T06:07:52.418Z, Sine: 9.720960041547386, Sawtooth: 4.246274150223489, Square: 10.0, Triangle: 8.49254830044698
Timestamp: 2024-08-29T06:07:53.439Z, Sine: 9.231131444623188, Sawtooth: 6.256359359643039, Square: 10.0, Triangle: 7.487281280713926
Timestamp: 2024-08-29T06:07:54.436Z, Sine: 5.181497020782519, Sawtooth: 8.266210065901083, Square: 10.0, Triangle: 3.467579868197837
Timestamp: 2024-08-29T06:07:55.430Z, Sine: -0.8668582569140688, Sawtooth: -9.723723697427065, Square: -10.0, Triangle: -0.5525526051458701
Timestamp: 2024-08-29T06:07:56.444Z, Sine: -6.581065560138066, Sawtooth: -7.713576257395079, Square: -10.0, Triangle: -4.572847485209842
Timestamp: 2024-08-29T06:07:57.448Z, Sine: -9.756055870749293, Sawtooth: -5.704526201089743, Square: -10.0, Triangle: -8.590947597820517
Timestamp: 2024-08-29T06:07:58.451Z, Sine: -9.17056789746921, Sawtooth: -3.694418224372961, Square: -10.0, Triangle: -7.388836448745922
Timestamp: 2024-08-29T06:07:59.460Z, Sine: -5.068299519079654, Sawtooth: -1.6918280092026396, Square: -10.0, Triangle: -3.38365601840528
Timestamp: 2024-08-29T06:08:00.502Z, Sine: 0.9981599862694533, Sawtooth: 0.31825416457727723, Square: 10.0, Triangle: 0.6365083291545544
Timestamp: 2024-08-29T06:08:01.464Z, Sine: 6.676123019101265, Sawtooth: 2.3268359734695148, Square: 10.0, Triangle: 4.6536719469390295
Timestamp: 2024-08-29T06:08:02.463Z, Sine: 9.783824130156777, Sawtooth: 4.336937878907034, Square: 10.0, Triangle: 8.673875757814066
Timestamp: 2024-08-29T06:08:03.571Z, Sine: 9.117857780665732, Sawtooth: 6.347038266524739, Square: 10.0, Triangle: 7.305923466950527
Timestamp: 2024-08-29T06:08:04.481Z, Sine: 4.958155685134836, Sawtooth: 8.34869198686886, Square: 10.0, Triangle: 3.302616026262283
Timestamp: 2024-08-29T06:08:05.489Z, Sine: -1.128039684501039, Sawtooth: -9.640167918939781, Square: -10.0, Triangle: -0.7196641621204394
Timestamp: 2024-08-29T06:08:06.484Z, Sine: -6.77622770245511, Sawtooth: -7.6301024411778355, Square: -10.0, Triangle: -4.739795117644332
Timestamp: 2024-08-29T06:08:07.490Z, Sine: -9.810976829380952, Sawtooth: -5.619882145794702, Square: -10.0, Triangle: -8.760235708410596
Timestamp: 2024-08-29T06:08:08.564Z, Sine: -9.062257854582054, Sawtooth: -3.6104936156704954, Square: -10.0, Triangle: -7.220987231340991
Timestamp: 2024-08-29T06:08:09.494Z, Sine: -4.832748079214915, Sawtooth: -1.6055280124888258, Square: -10.0, Triangle: -3.211056024977651
Timestamp: 2024-08-29T06:08:10.502Z, Sine: 1.2604705669907763, Sawtooth: 0.40229033303618605, Square: 10.0, Triangle: 0.8045806660723721
Timestamp: 2024-08-29T06:08:11.558Z, Sine: 6.86879108142477, Sawtooth: 2.4101982299303155, Square: 10.0, Triangle: 4.820396459860631
Timestamp: 2024-08-29T06:08:12.581Z, Sine: 9.83464445536313, Sawtooth: 4.420338080863224, Square: 10.0, Triangle: 8.84067616172645
Timestamp: 2024-08-29T06:08:13.522Z, Sine: 9.007178443288575, Sawtooth: 6.430411906634156, Square: 10.0, Triangle: 7.1391761867316905
Timestamp: 2024-08-29T06:08:14.523Z, Sine: 4.708629442791195, Sawtooth: 8.439426294173828, Square: 10.0, Triangle: 3.1211474116523474
Timestamp: 2024-08-29T06:08:15.526Z, Sine: -1.4045281657240598, Sawtooth: -9.551441687250797, Square: -10.0, Triangle: -0.8971166254984079
Timestamp: 2024-08-29T06:08:16.576Z, Sine: -6.956645608462556, Sawtooth: -7.551100122137226, Square: -10.0, Triangle: -4.89779975572555
Timestamp: 2024-08-29T06:08:17.532Z, Sine: -9.855911974098944, Sawtooth: -5.541005805798784, Square: -10.0, Triangle: -8.917988388402431
Timestamp: 2024-08-29T06:08:18.625Z, Sine: -8.953615235000663, Sawtooth: -3.530828009370487, Square: -10.0, Triangle: -7.061656018740974
Timestamp: 2024-08-29T06:08:19.546Z, Sine: -4.602320846584474, Sawtooth: -1.5223380285770907, Square: -10.0, Triangle: -3.0446760571541813
Timestamp: 2024-08-29T06:08:20.539Z, Sine: 1.5072723787628086, Sawtooth: 0.4816151887876016, Square: 10.0, Triangle: 0.9632303775752032
Timestamp: 2024-08-29T06:08:21.554Z, Sine: 7.05298532584554, Sawtooth: 2.4918703940264924, Square: 10.0, Triangle: 4.983740788052986
Timestamp: 2024-08-29T06:08:22.544Z, Sine: 9.874513471951651, Sawtooth: 4.495200546356898, Square: 10.0, Triangle: 8.990401092713798
Timestamp: 2024-08-29T06:08:23.641Z, Sine: 8.90246526737079, Sawtooth: 6.505319906722297, Square: 10.0, Triangle: 6.98936018655541
Timestamp: 2024-08-29T06:08:24.564Z, Sine: 4.496834659311847, Sawtooth: 8.515367929556364, Square: 10.0, Triangle: 2.9692641408872755
Timestamp: 2024-08-29T06:08:25.559Z, Sine: -1.6437454129743558, Sawtooth: -9.474394320132626, Square: -10.0, Triangle: -1.0512113597347486
Timestamp: 2024-08-29T06:08:26.560Z, Sine: -7.134529471723548, Sawtooth: -7.471302465513264, Square: -10.0, Triangle: -5.057395068973475
Timestamp: 2024-08-29T06:08:27.568Z, Sine: -9.893666714976659, Sawtooth: -5.464606547741857, Square: -10.0, Triangle: -9.070786904516284
Timestamp: 2024-08-29T06:08:28.612Z, Sine: -8.855966639898643, Sawtooth: -3.4625020349125153, Square: -10.0, Triangle: -6.925004069825031
Timestamp: 2024-08-29T06:08:29.572Z, Sine: -4.406089011532592, Sawtooth: -1.4523743265381315, Square: -10.0, Triangle: -2.904748653076263
Timestamp: 2024-08-29T06:08:30.575Z, Sine: 1.7197618461802955, Sawtooth: 0.5501521401999361, Square: 10.0, Triangle: 1.100304280399872
Timestamp: 2024-08-29T06:08:31.629Z, Sine: 7.20232573803588, Sawtooth: 2.559649194440955, Square: 10.0, Triangle: 5.11929838888191
Timestamp: 2024-08-29T06:08:32.589Z, Sine: 9.904870271742375, Sawtooth: 4.560591816201487, Square: 10.0, Triangle: 9.121183632402973
Timestamp: 2024-08-29T06:08:33.675Z, Sine: 8.807084064725657, Sawtooth: 6.570670195431866, Square: 10.0, Triangle: 6.85865960913627
Timestamp: 2024-08-29T06:08:34.580Z, Sine: 4.331670513605138, Sawtooth: 8.573960125537159, Square: 10.0, Triangle: 2.8520797489256835
Timestamp: 2024-08-29T06:08:35.580Z, Sine: -1.7971629940715754, Sawtooth: -9.42482025058597, Square: -10.0, Triangle: -1.1503594988280594
Timestamp: 2024-08-29T06:08:36.590Z, Sine: -7.24091736379726, Sawtooth: -7.422592035441662, Square: -10.0, Triangle: -5.15481592911668
Timestamp: 2024-08-29T06:08:37.602Z, Sine: -9.91616811418195, Sawtooth: -5.412452184508752, Square: -10.0, Triangle: -9.175095630982499
Timestamp: 2024-08-29T06:08:38.594Z, Sine: -8.766660496523762, Sawtooth: -3.402376082008098, Square: -10.0, Triangle: -6.804752164016196
Timestamp: 2024-08-29T06:08:39.598Z, Sine: -4.261567434930063, Sawtooth: -1.4013279717703842, Square: -10.0, Triangle: -2.8026559435407683
Timestamp: 2024-08-29T06:08:40.610Z, Sine: 1.9010293470733903, Sawtooth: 0.6088217449913252, Square: 10.0, Triangle: 1.2176434899826505
Timestamp: 2024-08-29T06:08:41.608Z, Sine: 7.330300843297116, Sawtooth: 2.6189456588161706, Square: 10.0, Triangle: 5.23789131763234
Timestamp: 2024-08-29T06:08:42.689Z, Sine: 9.930470979750302, Sawtooth: 4.624422008365776, Square: 10.0, Triangle: 9.24884401673155
Timestamp: 2024-08-29T06:08:43.610Z, Sine: 8.723347908726657, Sawtooth: 6.626049925773032, Square: 10.0, Triangle: 6.747900148453938
Timestamp: 2024-08-29T06:08:44.636Z, Sine: 4.154818286174331, Sawtooth: 8.636129822823225, Square: 10.0, Triangle: 2.72774035435355
Timestamp: 2024-08-29T06:08:45.621Z, Sine: -2.0090744306609776, Sawtooth: -9.356109508804755, Square: -10.0, Triangle: -1.2877809823904909
Timestamp: 2024-08-29T06:08:46.628Z, Sine: -7.404880976415562, Sawtooth: -7.3459438549349825, Square: -10.0, Triangle: -5.308112290130036
Timestamp: 2024-08-29T06:08:47.627Z, Sine: -9.942801317168978, Sawtooth: -5.340616251727302, Square: -10.0, Triangle: -9.318767496545398
Timestamp: 2024-08-29T06:08:48.631Z, Sine: -8.669586668608083, Sawtooth: -3.339284309184079, Square: -10.0, Triangle: -6.678568618368158
Timestamp: 2024-08-29T06:08:49.652Z, Sine: -4.055770217155089, Sawtooth: -1.3292939635030034, Square: -10.0, Triangle: -2.658587927006007
Timestamp: 2024-08-29T06:08:50.637Z, Sine: 2.1144219403779823, Sawtooth: 0.6781601052662743, Square: 10.0, Triangle: 1.3563202105325487
Timestamp: 2024-08-29T06:08:51.643Z, Sine: 7.4639712243978344, Sawtooth: 2.6821801067028512, Square: 10.0, Triangle: 5.3643602134057025
Timestamp: 2024-08-29T06:08:52.640Z, Sine: 9.953060155583437, Sawtooth: 4.691463907259785, Square: 10.0, Triangle: 9.382927814519567
Timestamp: 2024-08-29T06:08:53.651Z, Sine: 8.619298700223473, Sawtooth: 6.692557552091965, Square: 10.0, Triangle: 6.614884895816072
Timestamp: 2024-08-29T06:08:54.644Z, Sine: 3.977076824679502, Sawtooth: 8.698058186758619, Square: 10.0, Triangle: 2.6038836264827636
Timestamp: 2024-08-29T06:08:55.642Z, Sine: -2.183694870639176, Sawtooth: -9.299262046701944, Square: -10.0, Triangle: -1.401475906596114
Timestamp: 2024-08-29T06:08:56.651Z, Sine: -7.522615472177877, Sawtooth: -7.289629906497341, Square: -10.0, Triangle: -5.420740187005322
Timestamp: 2024-08-29T06:08:57.650Z, Sine: -9.958666313796256, Sawtooth: -5.289512219806564, Square: -10.0, Triangle: -9.420975560386875
Timestamp: 2024-08-29T06:08:58.653Z, Sine: -8.587982533488791, Sawtooth: -3.2878843023993065, Square: -10.0, Triangle: -6.575768604798613
Timestamp: 2024-08-29T06:08:59.658Z, Sine: -3.9191944633142906, Sawtooth: -1.2818880995628728, Square: -10.0, Triangle: -2.5637761991257455
Timestamp: 2024-08-29T06:09:00.677Z, Sine: 2.2603323488972222, Sawtooth: 0.7257579734130729, Square: 10.0, Triangle: 1.451515946826146
Timestamp: 2024-08-29T06:09:01.734Z, Sine: 7.57517508430557, Sawtooth: 2.7358796105081944, Square: 10.0, Triangle: 5.47175922101639
Timestamp: 2024-08-29T06:09:02.678Z, Sine: 9.968180022646123, Sawtooth: 4.7460020065132245, Square: 10.0, Triangle: 9.492004013026445
Timestamp: 2024-08-29T06:09:03.677Z, Sine: 8.516396528990322, Sawtooth: 6.7560856981129565, Square: 10.0, Triangle: 6.487828603774089
Timestamp: 2024-08-29T06:09:04.681Z, Sine: 3.7951479308380387, Sawtooth: 8.760909385141872, Square: 10.0, Triangle: 2.478181229716258
Timestamp: 2024-08-29T06:09:05.730Z, Sine: -2.372486437291663, Sawtooth: -9.237543900811005, Square: -10.0, Triangle: -1.5249121983779905
Timestamp: 2024-08-29T06:09:06.684Z, Sine: -7.649873485416263, Sawtooth: -7.2274518612022876, Square: -10.0, Triangle: -5.545096277595427
Timestamp: 2024-08-29T06:09:07.683Z, Sine: -9.974740767979194, Sawtooth: -5.226290673388315, Square: -10.0, Triangle: -9.547418653223376
Timestamp: 2024-08-29T06:09:08.698Z, Sine: -8.470449175652831, Sawtooth: -3.2162054639687665, Square: -10.0, Triangle: -6.432410927937533
Timestamp: 2024-08-29T06:09:09.691Z, Sine: -3.722670031858906, Sawtooth: -1.2141942970580812, Square: -10.0, Triangle: -2.4283885941161625
Timestamp: 2024-08-29T06:09:10.698Z, Sine: 2.4758023876175046, Sawtooth: 0.7963538474052122, Square: 10.0, Triangle: 1.5927076948104244
Timestamp: 2024-08-29T06:09:11.771Z, Sine: 7.705680436187487, Sawtooth: 2.800273672733962, Square: 10.0, Triangle: 5.600547345467925
Timestamp: 2024-08-29T06:09:12.720Z, Sine: 9.982268209410272, Sawtooth: 4.810414282576779, Square: 10.0, Triangle: 9.620828565153559
Timestamp: 2024-08-29T06:09:13.703Z, Sine: 8.411689712126114, Sawtooth: 6.818679626037472, Square: 10.0, Triangle: 6.362640747925058
Timestamp: 2024-08-29T06:09:14.710Z, Sine: 3.6112770063618904, Sawtooth: 8.823918436785943, Square: 10.0, Triangle: 2.3521631264281173
Timestamp: 2024-08-29T06:09:15.714Z, Sine: -2.569949407778655, Sawtooth: -9.172676278802784, Square: -10.0, Triangle: -1.6546474423944346
Timestamp: 2024-08-29T06:09:16.725Z, Sine: -7.779515470532924, Sawtooth: -7.162588792653513, Square: -10.0, Triangle: -5.6748224146929775
Timestamp: 2024-08-29T06:09:17.811Z, Sine: -9.988065626553558, Sawtooth: -5.1555278392164645, Square: -10.0, Triangle: -9.688944321567075
Timestamp: 2024-08-29T06:09:18.732Z, Sine: -8.367338165642114, Sawtooth: -3.155378278309561, Square: -10.0, Triangle: -6.310756556619123
Timestamp: 2024-08-29T06:09:19.757Z, Sine: -3.5430765975962486, Sawtooth: -1.1528343566436146, Square: -10.0, Triangle: -2.30566871328723
Timestamp: 2024-08-29T06:09:20.735Z, Sine: 2.6591671394208833, Sawtooth: 0.8567461776872604, Square: 10.0, Triangle: 1.7134923553745207
Timestamp: 2024-08-29T06:09:21.808Z, Sine: 7.837472194293483, Sawtooth: 2.8669421879533443, Square: 10.0, Triangle: 5.733884375906689
Timestamp: 2024-08-29T06:09:22.743Z, Sine: 9.991989209967475, Sawtooth: 4.872581703133122, Square: 10.0, Triangle: 9.74516340626624
Timestamp: 2024-08-29T06:09:23.752Z, Sine: 8.3075848836184, Sawtooth: 6.879070438499705, Square: 10.0, Triangle: 6.2418591230005935
Timestamp: 2024-08-29T06:09:24.774Z, Sine: 3.4389971395366796, Sawtooth: 8.88251973968563, Square: 10.0, Triangle: 2.234960520628739
Timestamp: 2024-08-29T06:09:25.747Z, Sine: -2.7446868220785343, Sawtooth: -9.114980355423075, Square: -10.0, Triangle: -1.7700392891538512
Timestamp: 2024-08-29T06:09:26.743Z, Sine: -7.8729356342953665, Sawtooth: -7.114816375227924, Square: -10.0, Triangle: -5.770367249544153
Timestamp: 2024-08-29T06:09:27.745Z, Sine: -9.994553206774818, Sawtooth: -5.1050643272578915, Square: -10.0, Triangle: -9.789871345484226
Timestamp: 2024-08-29T06:09:28.758Z, Sine: -8.263432166843133, Sawtooth: -3.0958283380251483, Square: -10.0, Triangle: -6.191656676050297
Timestamp: 2024-08-29T06:09:29.759Z, Sine: -3.3452354477348685, Sawtooth: -1.0857537533443087, Square: -10.0, Triangle: -2.1715075066886174
Timestamp: 2024-08-29T06:09:30.759Z, Sine: 2.8354821988182755, Sawtooth: 0.9151160130650768, Square: 10.0, Triangle: 1.8302320261301537
Timestamp: 2024-08-29T06:09:31.767Z, Sine: 7.945514987201157, Sawtooth: 2.922939670959443, Square: 10.0, Triangle: 5.845879341918886
Timestamp: 2024-08-29T06:09:32.765Z, Sine: 9.997787346565465, Sawtooth: 4.933037781847424, Square: 10.0, Triangle: 9.86607556369486
Timestamp: 2024-08-29T06:09:33.786Z, Sine: 8.210263702480354, Sawtooth: 6.934018349103345, Square: 10.0, Triangle: 6.131963301793312
Timestamp: 2024-08-29T06:09:34.812Z, Sine: 3.2656734025168896, Sawtooth: 8.9410800614503, Square: 10.0, Triangle: 2.1178398770994007
Timestamp: 2024-08-29T06:09:35.805Z, Sine: -2.943831393853667, Sawtooth: -9.048858255337295, Square: -10.0, Triangle: -1.9022834893254132
Timestamp: 2024-08-29T06:09:36.860Z, Sine: -8.018009551053439, Sawtooth: -7.038754073170052, Square: -10.0, Triangle: -5.922491853659899
Timestamp: 2024-08-29T06:09:37.779Z, Sine: -9.999354675530238, Sawtooth: -5.036162340179915, Square: -10.0, Triangle: -9.927675319640144
Timestamp: 2024-08-29T06:09:38.788Z, Sine: -8.146097805726395, Sawtooth: -3.030488674054287, Square: -10.0, Triangle: -6.060977348108575
Timestamp: 2024-08-29T06:09:39.827Z, Sine: -3.1511360527564305, Sawtooth: -1.0204262319319728, Square: -10.0, Triangle: -2.040852463863945
Timestamp: 2024-08-29T06:09:40.793Z, Sine: 3.058922777451941, Sawtooth: 0.9895474177311321, Square: 10.0, Triangle: 1.9790948354622642
Timestamp: 2024-08-29T06:09:41.799Z, Sine: 8.076668605517952, Sawtooth: 2.9926999851431177, Square: 10.0, Triangle: 5.985399970286235
